replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	Accession	System	Length_sys	Dist_sys_close	Sys_close	Nb_sys_close	ID_sys_close	Type_sys_close	Assembly	Nuccore	Superkingdom	Phylum	Class	Order	Family	Subfamily	Genus	Species	Genus_source
GCA_018726235.1_ASM1872623v1_translated_cds	lcl|MZ004649.1_prot_QVW53721.1_56	gnarl1	56	ADF/Other/gnarl1	GCA_018726235.1_ASM1872623v1_translated_cds_gnarl1_1	1	1	1.0	1	gnarl1	mandatory	82	1e-09	29.9	0.837	0.439	24	59	QVW53721.1	gnarl1	1						GCA_018726235	MZ004649.1	Viruses	Uroviricota	Caudoviricetes			Guernseyvirinae	Cornellvirus	Salmonella phage vB_STM-ZS	Salmonella
GCA_020496195.1_ASM2049619v1_translated_cds	lcl|MZ375245.1_prot_QZB83837.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496195.1_ASM2049619v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	3e-64	205.7	0.991	0.974	1	114	QZB83837.1	ocr	1	11474.0					GCA_020496195	MZ375245.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496195.1_ASM2049619v1_translated_cds	lcl|MZ375245.1_prot_QZB83851.1_15	gp4.5	15	ADF/Anti_TA/gp4.5	GCA_020496195.1_ASM2049619v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.6e-48	153.1	0.946	0.989	1	88	QZB83851.1	gp4.5	1	3098.0	1.0	1.0	GCA_020496195.1_ASM2049619v1_translated_cds_gp5.9_2	gp5.9	GCA_020496195	MZ375245.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496195.1_ASM2049619v1_translated_cds	lcl|MZ375245.1_prot_QZB83856.1_20	gp5.9	20	ADF/Anti_RecBCD/gp5.9	GCA_020496195.1_ASM2049619v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	1e-38	122.7	1.0	1.0	1	52	QZB83856.1	gp5.9	1	3098.0	1.0	1.0	GCA_020496195.1_ASM2049619v1_translated_cds_gp4.5_1	gp4.5	GCA_020496195	MZ375245.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496205.1_ASM2049620v1_translated_cds	lcl|MZ375246.1_prot_QZB83877.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496205.1_ASM2049620v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB83877.1	ocr	1	14051.0					GCA_020496205	MZ375246.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496205.1_ASM2049620v1_translated_cds	lcl|MZ375246.1_prot_QZB83893.1_17	gp5.9	17	ADF/Anti_RecBCD/gp5.9	GCA_020496205.1_ASM2049620v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.5e-39	122.7	1.0	1.0	1	52	QZB83893.1	gp5.9	1	14051.0					GCA_020496205	MZ375246.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_019095465.1_ASM1909546v1_translated_cds	lcl|MZ150785.1_prot_QWY84334.1_68	ntase	68	ADF/Anti_CBASS/ntase	GCA_019095465.1_ASM1909546v1_translated_cds_ntase_1	1	1	1.0	1	ntase	mandatory	261	7e-104	339.2	0.873	0.985	1	257	QWY84334.1	ntase	1						GCA_019095465	MZ150785.1	Viruses	Uroviricota	Caudoviricetes				Jujuvirus	Gordonia phage Jalammah	Gordonia
GCA_020496215.1_ASM2049621v1_translated_cds	lcl|MZ375247.1_prot_QZB83914.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496215.1_ASM2049621v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB83914.1	ocr	1	14230.0					GCA_020496215	MZ375247.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496215.1_ASM2049621v1_translated_cds	lcl|MZ375247.1_prot_QZB83931.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496215.1_ASM2049621v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB83931.1	gp5.9	1	14230.0					GCA_020496215	MZ375247.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496305.1_ASM2049630v1_translated_cds	lcl|MZ375248.1_prot_QZB83952.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496305.1_ASM2049630v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB83952.1	ocr	1	14230.0					GCA_020496305	MZ375248.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496305.1_ASM2049630v1_translated_cds	lcl|MZ375248.1_prot_QZB83969.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496305.1_ASM2049630v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB83969.1	gp5.9	1	14230.0					GCA_020496305	MZ375248.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496335.1_ASM2049633v1_translated_cds	lcl|MZ375249.1_prot_QZB83990.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496335.1_ASM2049633v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB83990.1	ocr	1	11097.0					GCA_020496335	MZ375249.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496335.1_ASM2049633v1_translated_cds	lcl|MZ375249.1_prot_QZB84002.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496335.1_ASM2049633v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.4e-48	153.1	0.946	0.989	1	88	QZB84002.1	gp4.5	1	3168.0	1.0	1.0	GCA_020496335.1_ASM2049633v1_translated_cds_gp5.9_2	gp5.9	GCA_020496335	MZ375249.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496335.1_ASM2049633v1_translated_cds	lcl|MZ375249.1_prot_QZB84007.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496335.1_ASM2049633v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84007.1	gp5.9	1	3168.0	1.0	1.0	GCA_020496335.1_ASM2049633v1_translated_cds_gp4.5_1	gp4.5	GCA_020496335	MZ375249.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496345.1_ASM2049634v1_translated_cds	lcl|MZ375250.1_prot_QZB84028.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496345.1_ASM2049634v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84028.1	ocr	1	11097.0					GCA_020496345	MZ375250.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496345.1_ASM2049634v1_translated_cds	lcl|MZ375250.1_prot_QZB84040.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496345.1_ASM2049634v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.4e-48	153.1	0.946	0.989	1	88	QZB84040.1	gp4.5	1	3168.0	1.0	1.0	GCA_020496345.1_ASM2049634v1_translated_cds_gp5.9_2	gp5.9	GCA_020496345	MZ375250.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496345.1_ASM2049634v1_translated_cds	lcl|MZ375250.1_prot_QZB84045.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496345.1_ASM2049634v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84045.1	gp5.9	1	3168.0	1.0	1.0	GCA_020496345.1_ASM2049634v1_translated_cds_gp4.5_1	gp4.5	GCA_020496345	MZ375250.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_019095505.1_ASM1909550v1_translated_cds	lcl|MZ150783.1_prot_QWY84033.1_183	ntase	183	ADF/Anti_CBASS/ntase	GCA_019095505.1_ASM1909550v1_translated_cds_ntase_2	1	1	1.0	1	ntase	mandatory	244	3e-85	280.1	0.822	0.988	2	242	QWY84033.1	ntase	1	18005.0					GCA_019095505	MZ150783.1	Viruses	Uroviricota	Caudoviricetes					Microbacterium phage A3Wally	Microbacterium
GCA_019095505.1_ASM1909550v1_translated_cds	lcl|MZ150783.1_prot_QWY84057.1_207	narp1_adps	207	ADF/NADP/NARP1	GCA_019095505.1_ASM1909550v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	303	2.5e-66	218.2	0.841	0.878	8	273	QWY84057.1	NARP1	4	18005.0					GCA_019095505	MZ150783.1	Viruses	Uroviricota	Caudoviricetes					Microbacterium phage A3Wally	Microbacterium
GCA_019095505.1_ASM1909550v1_translated_cds	lcl|MZ150783.1_prot_QWY84060.1_210	narp1_namat	210	ADF/NADP/NARP1	GCA_019095505.1_ASM1909550v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	543	1.4e-205	678.1	0.983	0.943	29	540	QWY84060.1	NARP1	4	18005.0					GCA_019095505	MZ150783.1	Viruses	Uroviricota	Caudoviricetes					Microbacterium phage A3Wally	Microbacterium
GCA_020496355.1_ASM2049635v1_translated_cds	lcl|MZ375251.1_prot_QZB84066.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496355.1_ASM2049635v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84066.1	ocr	1	14005.0					GCA_020496355	MZ375251.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496355.1_ASM2049635v1_translated_cds	lcl|MZ375251.1_prot_QZB84083.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496355.1_ASM2049635v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84083.1	gp5.9	1	14005.0					GCA_020496355	MZ375251.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496365.1_ASM2049636v1_translated_cds	lcl|MZ375252.1_prot_QZB84104.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496365.1_ASM2049636v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84104.1	ocr	1	13959.0					GCA_020496365	MZ375252.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496365.1_ASM2049636v1_translated_cds	lcl|MZ375252.1_prot_QZB84121.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496365.1_ASM2049636v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84121.1	gp5.9	1	13959.0					GCA_020496365	MZ375252.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496375.1_ASM2049637v1_translated_cds	lcl|MZ375253.1_prot_QZB84142.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496375.1_ASM2049637v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84142.1	ocr	1	14005.0					GCA_020496375	MZ375253.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496375.1_ASM2049637v1_translated_cds	lcl|MZ375253.1_prot_QZB84159.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496375.1_ASM2049637v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84159.1	gp5.9	1	14005.0					GCA_020496375	MZ375253.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496385.1_ASM2049638v1_translated_cds	lcl|MZ375254.1_prot_QZB84180.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496385.1_ASM2049638v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB84180.1	ocr	1	14051.0					GCA_020496385	MZ375254.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496385.1_ASM2049638v1_translated_cds	lcl|MZ375254.1_prot_QZB84196.1_17	gp5.9	17	ADF/Anti_RecBCD/gp5.9	GCA_020496385.1_ASM2049638v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.5e-39	122.7	1.0	1.0	1	52	QZB84196.1	gp5.9	1	14051.0					GCA_020496385	MZ375254.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496395.1_ASM2049639v1_translated_cds	lcl|MZ375255.1_prot_QZB84217.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496395.1_ASM2049639v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB84217.1	ocr	1	11096.0					GCA_020496395	MZ375255.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496395.1_ASM2049639v1_translated_cds	lcl|MZ375255.1_prot_QZB84229.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496395.1_ASM2049639v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.3e-48	153.1	0.946	0.989	1	88	QZB84229.1	gp4.5	1	2760.0	1.0	1.0	GCA_020496395.1_ASM2049639v1_translated_cds_gp5.9_2	gp5.9	GCA_020496395	MZ375255.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496395.1_ASM2049639v1_translated_cds	lcl|MZ375255.1_prot_QZB84233.1_17	gp5.9	17	ADF/Anti_RecBCD/gp5.9	GCA_020496395.1_ASM2049639v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	9.5e-39	122.7	1.0	1.0	1	52	QZB84233.1	gp5.9	1	2760.0	1.0	1.0	GCA_020496395.1_ASM2049639v1_translated_cds_gp4.5_1	gp4.5	GCA_020496395	MZ375255.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496405.1_ASM2049640v1_translated_cds	lcl|MZ375256.1_prot_QZB84254.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496405.1_ASM2049640v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB84254.1	ocr	1	13713.0					GCA_020496405	MZ375256.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496405.1_ASM2049640v1_translated_cds	lcl|MZ375256.1_prot_QZB84269.1_16	gp5.9	16	ADF/Anti_RecBCD/gp5.9	GCA_020496405.1_ASM2049640v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.2e-39	122.7	1.0	1.0	1	52	QZB84269.1	gp5.9	1	13713.0					GCA_020496405	MZ375256.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496415.1_ASM2049641v1_translated_cds	lcl|MZ375257.1_prot_QZB84290.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496415.1_ASM2049641v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84290.1	ocr	1	14005.0					GCA_020496415	MZ375257.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496415.1_ASM2049641v1_translated_cds	lcl|MZ375257.1_prot_QZB84307.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496415.1_ASM2049641v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	2.3e-37	118.3	1.0	1.0	1	52	QZB84307.1	gp5.9	1	14005.0					GCA_020496415	MZ375257.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_018726495.1_ASM1872649v1_translated_cds	lcl|MW001769.1_prot_QPI17180.1_3	samase	3	ADF/Anti_RM/samase	GCA_018726495.1_ASM1872649v1_translated_cds_samase_2	1	1	1.0	1	samase	mandatory	147	1.9999999999999998e-54	175.3	0.993	0.993	1	146	QPI17180.1	samase	1	11837.0					GCA_018726495	MW001769.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Unyawovirus	Unyawovirus DUPPII	Pectobacterium
GCA_018726495.1_ASM1872649v1_translated_cds	lcl|MW001769.1_prot_QPI17200.1_23	gp4.5	23	ADF/Anti_TA/gp4.5	GCA_018726495.1_ASM1872649v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	103	3.3e-40	127.8	0.817	0.738	7	82	QPI17200.1	gp4.5	1	11837.0					GCA_018726495	MW001769.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Unyawovirus	Unyawovirus DUPPII	Pectobacterium
GCA_020496425.1_ASM2049642v1_translated_cds	lcl|MZ375258.1_prot_QZB84328.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496425.1_ASM2049642v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84328.1	ocr	1	11097.0					GCA_020496425	MZ375258.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496425.1_ASM2049642v1_translated_cds	lcl|MZ375258.1_prot_QZB84340.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496425.1_ASM2049642v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.4e-48	153.1	0.946	0.989	1	88	QZB84340.1	gp4.5	1	3168.0	1.0	1.0	GCA_020496425.1_ASM2049642v1_translated_cds_gp5.9_2	gp5.9	GCA_020496425	MZ375258.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496425.1_ASM2049642v1_translated_cds	lcl|MZ375258.1_prot_QZB84345.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496425.1_ASM2049642v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84345.1	gp5.9	1	3168.0	1.0	1.0	GCA_020496425.1_ASM2049642v1_translated_cds_gp4.5_1	gp4.5	GCA_020496425	MZ375258.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_018726505.1_ASM1872650v1_translated_cds	lcl|MW296877.1_prot_QPN96431.1_1	samase	1	ADF/Anti_RM/samase	GCA_018726505.1_ASM1872650v1_translated_cds_samase_2	1	1	1.0	1	samase	mandatory	152	7.1e-71	228.7	1.0	1.0	1	152	QPN96431.1	samase	1	11874.0					GCA_018726505	MW296877.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teetrevirus	Klebsiella phage Kpn-11mx	Klebsiella
GCA_018726505.1_ASM1872650v1_translated_cds	lcl|MW296877.1_prot_QPN96449.1_22	gp4.5	22	ADF/Anti_TA/gp4.5	GCA_018726505.1_ASM1872650v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	94	7.700000000000001e-38	120.2	0.785	0.777	7	79	QPN96449.1	gp4.5	1	11874.0					GCA_018726505	MW296877.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teetrevirus	Klebsiella phage Kpn-11mx	Klebsiella
GCA_020496475.1_ASM2049647v1_translated_cds	lcl|MZ375259.1_prot_QZB84366.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496475.1_ASM2049647v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.8e-64	205.7	0.991	0.974	1	114	QZB84366.1	ocr	1	14005.0					GCA_020496475	MZ375259.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496475.1_ASM2049647v1_translated_cds	lcl|MZ375259.1_prot_QZB84383.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496475.1_ASM2049647v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.7e-39	122.7	1.0	1.0	1	52	QZB84383.1	gp5.9	1	14005.0					GCA_020496475	MZ375259.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496485.1_ASM2049648v1_translated_cds	lcl|MZ375260.1_prot_QZB84404.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496485.1_ASM2049648v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB84404.1	ocr	1	11097.0					GCA_020496485	MZ375260.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496485.1_ASM2049648v1_translated_cds	lcl|MZ375260.1_prot_QZB84416.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496485.1_ASM2049648v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.3e-48	153.1	0.946	0.989	1	88	QZB84416.1	gp4.5	1	2760.0	1.0	1.0	GCA_020496485.1_ASM2049648v1_translated_cds_gp5.9_2	gp5.9	GCA_020496485	MZ375260.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496485.1_ASM2049648v1_translated_cds	lcl|MZ375260.1_prot_QZB84420.1_17	gp5.9	17	ADF/Anti_RecBCD/gp5.9	GCA_020496485.1_ASM2049648v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	9.5e-39	122.7	1.0	1.0	1	52	QZB84420.1	gp5.9	1	2760.0	1.0	1.0	GCA_020496485.1_ASM2049648v1_translated_cds_gp4.5_1	gp4.5	GCA_020496485	MZ375260.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496495.1_ASM2049649v1_translated_cds	lcl|MZ375261.1_prot_QZB84441.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496495.1_ASM2049649v1_translated_cds_ocr_2	1	1	1.0	1	ocr	mandatory	117	2.7e-64	205.7	0.991	0.974	1	114	QZB84441.1	ocr	1	13713.0					GCA_020496495	MZ375261.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496495.1_ASM2049649v1_translated_cds	lcl|MZ375261.1_prot_QZB84457.1_17	gp5.9	17	ADF/Anti_RecBCD/gp5.9	GCA_020496495.1_ASM2049649v1_translated_cds_gp5.9_1	1	1	1.0	1	gp5.9	mandatory	52	9.5e-39	122.7	1.0	1.0	1	52	QZB84457.1	gp5.9	1	13713.0					GCA_020496495	MZ375261.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496505.1_ASM2049650v1_translated_cds	lcl|MZ375262.1_prot_QZB84478.1_1	ocr	1	ADF/Anti_RM/ocr	GCA_020496505.1_ASM2049650v1_translated_cds_ocr_3	1	1	1.0	1	ocr	mandatory	117	2.9e-64	205.7	0.991	0.974	1	114	QZB84478.1	ocr	1	11100.0					GCA_020496505	MZ375262.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496505.1_ASM2049650v1_translated_cds	lcl|MZ375262.1_prot_QZB84490.1_13	gp4.5	13	ADF/Anti_TA/gp4.5	GCA_020496505.1_ASM2049650v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	89	3.5e-48	153.1	0.946	0.989	1	88	QZB84490.1	gp4.5	1	3168.0	1.0	1.0	GCA_020496505.1_ASM2049650v1_translated_cds_gp5.9_2	gp5.9	GCA_020496505	MZ375262.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
GCA_020496505.1_ASM2049650v1_translated_cds	lcl|MZ375262.1_prot_QZB84495.1_18	gp5.9	18	ADF/Anti_RecBCD/gp5.9	GCA_020496505.1_ASM2049650v1_translated_cds_gp5.9_2	1	1	1.0	1	gp5.9	mandatory	52	1e-38	122.7	1.0	1.0	1	52	QZB84495.1	gp5.9	1	3168.0	1.0	1.0	GCA_020496505.1_ASM2049650v1_translated_cds_gp4.5_1	gp4.5	GCA_020496505	MZ375262.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Teseptimavirus	Teseptimavirus T7	Escherichia
